x,y,label
1.995246965970411,0.9904878348244055,0
-0.17447907376751215,0.7423205442168208,0
1.662045055532344,2.7360451843131997,0
-0.4657310654495235,1.8926328624187754,0
1.4445616023501837,1.1353002901804805,0
1.3178541057628064,-0.4515893508697213,0
0.36297398912331347,0.38848163014959236,0
0.6942798597771266,0.8520356856035604,0
1.9360211909803788,-1.4888116636013011,0
1.1815505848862817,2.194337340276875,0
0.35642311078684197,1.1618414572438027,0
2.589703218594585,0.20369761640893658,0
1.5939106551630777,0.8094453875103137,0
1.2009556586993246,-0.0742912591676046,0
1.3343977347893132,0.7375867663462422,0
0.8378362573423652,-0.15056025557746655,0
1.4960365324520175,1.278734261855959,0
0.43165049624318685,0.5066208700014816,0
2.632283467163916,3.1238749575882543,0
0.20348678940044929,0.24134158928373628,0
1.4012585100351962,0.7024509284473994,0
2.8801424249837453,0.993903244987462,0
0.14444233810051144,2.4940436625170115,0
-0.8417938606761657,1.462730274884301,0
-0.2451263539397659,2.121521974950308,0
1.4729376045967717,2.231364590534935,0
0.18819545400161775,1.4182090748126532,0
1.4163317907938555,0.8102495909226395,0
1.2974384604273896,0.49404994415255765,0
-0.012063458577532327,1.3539138887084992,0
1.4730652212043978,1.7436320452849903,0
1.3928307278907117,1.4916021516289326,0
1.526587170407629,0.668504108428287,0
0.594997246596431,1.9207512355920449,0
2.717839372157245,1.2922791391342467,0
3.173329839950987,3.209825483209172,0
1.8564987895764262,1.5032353127192595,0
2.277567641809899,1.6807010073311437,0
1.877809747846424,1.1023643317263967,0
1.6586337975069032,0.3928252729735995,0
0.5957178451172106,-0.10776065765201559,0
2.3841821367987714,2.0464699146232213,0
1.2439865885719203,1.691386863403768,0
0.466244777990353,1.7997880320719575,0
1.9599015787381622,0.102086212010289,0
0.12421561969289163,0.014688898010985385,0
1.3144639300340355,1.5483217526311577,0
0.8883570053142179,1.4319195409968013,0
0.8660738140288752,0.7220796649624786,0
0.46983144310560865,0.9155631204048438,0
0.5851153285354568,0.35326150721387795,0
1.9018087081894857,1.6477962133646502,0
2.168828498148439,0.63544557986377,0
1.5120921323061136,-0.9816856209191438,0
0.09486897688855578,1.8804029187773534,0
1.7480825646687899,1.0708108347253897,0
-0.1424523986777564,1.0974337351719161,0
1.7881526047902752,0.9848846036653229,0
-0.9633751019287458,0.3530501654679805,0
2.7608328375918214,2.0424307557922603,0
3.36543531857654,0.3632326336655026,0
1.5570856261646515,-0.9364455279841508,0
0.8520958624143364,-0.9945914584994462,0
1.1451144465936223,0.20421001442930686,0
2.275067326743913,0.08459955387006768,0
1.560808536048115,1.056690229528879,0
3.4981927394293493,1.098863859050744,0
0.8988221020170385,0.607757769122835,0
0.1659031162649841,1.037266644708077,0
1.2299477802501668,3.307149579324576,0
1.7496075565275508,-0.33831233033138264,0
0.20627754794418274,0.7377825725996208,0
1.1218204576525428,0.4065775166895981,0
1.1503721628340358,1.0558522706889362,0
2.3632213512756577,0.4546238466046848,0
2.5748661711266103,0.7915908428752021,0
2.337143532644422,1.0830015413726395,0
0.5039917482696563,0.6795657064388622,0
1.8312604437288966,0.7878628784079416,0
2.0254049915557513,0.5821182008155155,0
0.25742128561524413,0.5725473964659633,0
1.7810775927477867,-1.4004691086917735,0
-0.6692089848522509,1.6035219007390311,0
2.042136727151766,1.5470483311149466,0
0.20813651621493812,0.7107234144247748,0
0.0877765514212554,0.51422290760951,0
-2.6978788376976093,0.21955286390120055,0
1.194737769558821,2.177699872845006,0
0.1257884317482333,1.5441155570036813,0
-0.724686631845247,1.3210105791914395,0
0.9069799423482796,0.9107316470966267,0
0.7064742734716374,1.1762802179425842,0
2.3619674085422555,1.9659865009206594,0
0.36566455817136234,1.5603570590877376,0
-0.20093618364863386,0.6876548517374136,0
0.43516669658223806,0.6572750401308566,0
0.5963817274325995,-0.2732492543743319,0
-0.5609875058664713,0.46477398144571225,0
1.184886936395989,1.1726136010407382,0
2.9948510889238347,1.6152061226983294,0
2.5513967552042365,-0.10575046118752107,0
0.5941562115266067,2.8500524662410007,0
2.084049711376734,0.6234468750398406,0
0.12827371722603786,0.3966768961608882,0
0.2131278210212859,2.2585777551960105,0
-0.8628614650318731,1.6717522327745145,0
1.46397650147563,-0.719599654248525,0
0.9893817941902576,-0.12100612376831554,0
-0.42468742896860157,0.38528817181324126,0
0.782183901625049,1.7753495058000717,0
2.8271833832799222,0.9397512799268636,0
0.5190167062132426,1.0845900039166008,0
0.3701556036240652,1.0482649783465394,0
0.5988409297019599,3.97772875740174,0
0.6901129583532613,-0.6878861000937591,0
-0.2392207515837581,-0.0374343248080935,0
-1.0230309131078674,1.0642368582958048,0
0.7691728992087111,2.593490005634082,0
2.2922030345345092,1.060675001031814,0
0.5995845009170471,0.7862359746533097,0
0.6494055759419781,2.1549304230137842,0
0.6236610344943839,1.9709938209508575,0
-1.2849902601112029,1.994645469526957,0
-0.23896193382164355,0.6435108460152905,0
2.4173275748028873,-1.1145721376031044,0
1.3262744191201261,0.3629863047546249,0
-0.08109710742228726,0.9522260880062166,0
